,content_id,content_type,language,genre,runtime
1914,CJSSPENLIVd4fae,Sports,English,Live Matches,300
1915,CJSSPENLIVd7848,Sports,English,Live Matches,120
1916,CJSSPENLIVd8671,Sports,English,Live Matches,120
1917,CJSSPENLIVd8e2e,Sports,English,Live Matches,120
1918,CJSSPENLIVdde08,Sports,English,Live Matches,90
1919,CJSSPENLIVdfa9f,Sports,English,Live Matches,90
1920,CJSSPENLIVe2006,Sports,English,Live Matches,120
1921,CJSSPENLIVe3ebf,Sports,English,Live Matches,120
1922,CJSSPENLIVe919b,Sports,English,Live Matches,90
1923,CJSSPENLIVe95ba,Sports,English,Live Matches,120
1924,CJSSPENLIVec9fe,Sports,English,Live Matches,120
1925,CJSSPENLIVefb2f,Sports,English,Live Matches,180
1926,CJSSPENLIVf0174,Sports,English,Live Matches,120
1927,CJSSPENLIVf0d9d,Sports,English,Live Matches,300
1928,CJSSPENLIVf2f98,Sports,English,Live Matches,180
1929,CJSSPENLIVf808d,Sports,English,Live Matches,180
1930,CJSSPENLIVfac93,Sports,English,Live Matches,120
1931,CJSSPENLIVfc74f,Sports,English,Live Matches,180
1932,CJSSPENLIVfe54b,Sports,English,Live Matches,90
1933,CJSSPGULIV50f44,Sports,Gujarati,Live Matches,180
1934,CJSSPHIDOC0c271,Sports,Hindi,Documentaries,60
1935,CJSSPHIDOC15ea2,Sports,Hindi,Documentaries,30
1936,CJSSPHIDOC18ead,Sports,Hindi,Documentaries,30
1937,CJSSPHIDOC2b2c2,Sports,Hindi,Documentaries,30
1938,CJSSPHIDOC38e78,Sports,Hindi,Documentaries,60
1939,CJSSPHIDOC41fb2,Sports,Hindi,Documentaries,60
1940,CJSSPHIDOC7ae73,Sports,Hindi,Documentaries,60
1941,CJSSPHIDOC7ed16,Sports,Hindi,Documentaries,60
1942,CJSSPHIDOC833f3,Sports,Hindi,Documentaries,90
1943,CJSSPHIDOC84dbb,Sports,Hindi,Documentaries,120
1944,CJSSPHIDOC88f0d,Sports,Hindi,Documentaries,60
1945,CJSSPHIDOC8c6f8,Sports,Hindi,Documentaries,90
1946,CJSSPHIDOCb92cc,Sports,Hindi,Documentaries,90
1947,CJSSPHIDOCb93ca,Sports,Hindi,Documentaries,60
1948,CJSSPHIDOCba175,Sports,Hindi,Documentaries,60
1949,CJSSPHIDOCbed7d,Sports,Hindi,Documentaries,60
1950,CJSSPHIDOCc7860,Sports,Hindi,Documentaries,60
1951,CJSSPHIDOCd258b,Sports,Hindi,Documentaries,30
1952,CJSSPHIDOCd2f8c,Sports,Hindi,Documentaries,60
1953,CJSSPHIDOCd9be8,Sports,Hindi,Documentaries,90
1954,CJSSPHIDOCe2e7b,Sports,Hindi,Documentaries,120
1955,CJSSPHIDOCfcc11,Sports,Hindi,Documentaries,60
1956,CJSSPHIHIG0a032,Sports,Hindi,Highlights,10
1957,CJSSPHIHIG0fd58,Sports,Hindi,Highlights,20
1958,CJSSPHIHIG24eca,Sports,Hindi,Highlights,20
1959,CJSSPHIHIG26818,Sports,Hindi,Highlights,5
1960,CJSSPHIHIG34308,Sports,Hindi,Highlights,30
1961,CJSSPHIHIG370cf,Sports,Hindi,Highlights,10
1962,CJSSPHIHIG3726a,Sports,Hindi,Highlights,15
1963,CJSSPHIHIG3939e,Sports,Hindi,Highlights,15
1964,CJSSPHIHIG3d0ad,Sports,Hindi,Highlights,10
1965,CJSSPHIHIG47085,Sports,Hindi,Highlights,20
1966,CJSSPHIHIG491fb,Sports,Hindi,Highlights,30
1967,CJSSPHIHIG5605c,Sports,Hindi,Highlights,20
1968,CJSSPHIHIG649a0,Sports,Hindi,Highlights,20
1969,CJSSPHIHIG6806f,Sports,Hindi,Highlights,5
1970,CJSSPHIHIG6db36,Sports,Hindi,Highlights,10
1971,CJSSPHIHIG887e6,Sports,Hindi,Highlights,10
1972,CJSSPHIHIG8f942,Sports,Hindi,Highlights,5
1973,CJSSPHIHIG97e4f,Sports,Hindi,Highlights,10
1974,CJSSPHIHIG9cb09,Sports,Hindi,Highlights,20
1975,CJSSPHIHIGab029,Sports,Hindi,Highlights,15
1976,CJSSPHIHIGb0bcf,Sports,Hindi,Highlights,20
1977,CJSSPHIHIGb6daa,Sports,Hindi,Highlights,30
1978,CJSSPHIHIGbfdc1,Sports,Hindi,Highlights,30
1979,CJSSPHIHIGc8681,Sports,Hindi,Highlights,15
1980,CJSSPHIHIGd6227,Sports,Hindi,Highlights,10
1981,CJSSPHIHIGe3d04,Sports,Hindi,Highlights,10
1982,CJSSPHIHIGec860,Sports,Hindi,Highlights,15
1983,CJSSPHIHIGf9cdf,Sports,Hindi,Highlights,10
1984,CJSSPHIHIGfb1ce,Sports,Hindi,Highlights,15
1985,CJSSPHILIV00499,Sports,Hindi,Live Matches,90
1986,CJSSPHILIV015f4,Sports,Hindi,Live Matches,180
1987,CJSSPHILIV0472c,Sports,Hindi,Live Matches,120
1988,CJSSPHILIV0c538,Sports,Hindi,Live Matches,120
1989,CJSSPHILIV0c581,Sports,Hindi,Live Matches,120
1990,CJSSPHILIV0c949,Sports,Hindi,Live Matches,90
1991,CJSSPHILIV0e020,Sports,Hindi,Live Matches,120
1992,CJSSPHILIV0f4c8,Sports,Hindi,Live Matches,300
1993,CJSSPHILIV0fe7d,Sports,Hindi,Live Matches,90
1994,CJSSPHILIV13e07,Sports,Hindi,Live Matches,120
1995,CJSSPHILIV1a59e,Sports,Hindi,Live Matches,240
1996,CJSSPHILIV1b49d,Sports,Hindi,Live Matches,120
1997,CJSSPHILIV2136e,Sports,Hindi,Live Matches,180
1998,CJSSPHILIV2277a,Sports,Hindi,Live Matches,120
1999,CJSSPHILIV22f04,Sports,Hindi,Live Matches,180
2000,CJSSPHILIV25d6a,Sports,Hindi,Live Matches,180
2001,CJSSPHILIV25f4c,Sports,Hindi,Live Matches,90
2002,CJSSPHILIV27192,Sports,Hindi,Live Matches,120
2003,CJSSPHILIV28fe3,Sports,Hindi,Live Matches,120
2004,CJSSPHILIV29179,Sports,Hindi,Live Matches,120
2005,CJSSPHILIV2cc58,Sports,Hindi,Live Matches,120
2006,CJSSPHILIV2dba0,Sports,Hindi,Live Matches,90
2007,CJSSPHILIV2f63f,Sports,Hindi,Live Matches,120
2008,CJSSPHILIV30244,Sports,Hindi,Live Matches,120
2009,CJSSPHILIV30996,Sports,Hindi,Live Matches,90
2010,CJSSPHILIV333da,Sports,Hindi,Live Matches,90
2011,CJSSPHILIV37f2c,Sports,Hindi,Live Matches,120
2012,CJSSPHILIV38885,Sports,Hindi,Live Matches,300
2013,CJSSPHILIV39d33,Sports,Hindi,Live Matches,180
2014,CJSSPHILIV3c820,Sports,Hindi,Live Matches,120
2015,CJSSPHILIV3cfe6,Sports,Hindi,Live Matches,180
2016,CJSSPHILIV3ff74,Sports,Hindi,Live Matches,120
2017,CJSSPHILIV40bbe,Sports,Hindi,Live Matches,120
2018,CJSSPHILIV4346f,Sports,Hindi,Live Matches,180
2019,CJSSPHILIV49e46,Sports,Hindi,Live Matches,180
2020,CJSSPHILIV4d429,Sports,Hindi,Live Matches,120
2021,CJSSPHILIV505f9,Sports,Hindi,Live Matches,120
2022,CJSSPHILIV50d4d,Sports,Hindi,Live Matches,120
2023,CJSSPHILIV52294,Sports,Hindi,Live Matches,240
2024,CJSSPHILIV528c0,Sports,Hindi,Live Matches,90
2025,CJSSPHILIV5492c,Sports,Hindi,Live Matches,120
2026,CJSSPHILIV55ef1,Sports,Hindi,Live Matches,90
2027,CJSSPHILIV58db3,Sports,Hindi,Live Matches,90
2028,CJSSPHILIV5d186,Sports,Hindi,Live Matches,240
2029,CJSSPHILIV5fd5a,Sports,Hindi,Live Matches,90
2030,CJSSPHILIV60f45,Sports,Hindi,Live Matches,90
2031,CJSSPHILIV61954,Sports,Hindi,Live Matches,300
2032,CJSSPHILIV64687,Sports,Hindi,Live Matches,120
2033,CJSSPHILIV653e9,Sports,Hindi,Live Matches,120
2034,CJSSPHILIV69908,Sports,Hindi,Live Matches,120
2035,CJSSPHILIV69ce5,Sports,Hindi,Live Matches,90
2036,CJSSPHILIV6b10c,Sports,Hindi,Live Matches,90
2037,CJSSPHILIV6b994,Sports,Hindi,Live Matches,90
2038,CJSSPHILIV71a8a,Sports,Hindi,Live Matches,90
2039,CJSSPHILIV734e7,Sports,Hindi,Live Matches,90
2040,CJSSPHILIV75014,Sports,Hindi,Live Matches,180
2041,CJSSPHILIV7aaea,Sports,Hindi,Live Matches,90
2042,CJSSPHILIV7e7a5,Sports,Hindi,Live Matches,180
2043,CJSSPHILIV82a91,Sports,Hindi,Live Matches,180
2044,CJSSPHILIV8342a,Sports,Hindi,Live Matches,120
2045,CJSSPHILIV83b7c,Sports,Hindi,Live Matches,90
2046,CJSSPHILIV87fda,Sports,Hindi,Live Matches,120
2047,CJSSPHILIV8997b,Sports,Hindi,Live Matches,120
2048,CJSSPHILIV89fb0,Sports,Hindi,Live Matches,120
2049,CJSSPHILIV8a026,Sports,Hindi,Live Matches,120
2050,CJSSPHILIV8ac65,Sports,Hindi,Live Matches,180
2051,CJSSPHILIV8b42c,Sports,Hindi,Live Matches,120
2052,CJSSPHILIV8f355,Sports,Hindi,Live Matches,90
2053,CJSSPHILIV915e7,Sports,Hindi,Live Matches,120
2054,CJSSPHILIV91a3b,Sports,Hindi,Live Matches,90
2055,CJSSPHILIV937e4,Sports,Hindi,Live Matches,240
2056,CJSSPHILIV93ae1,Sports,Hindi,Live Matches,120
2057,CJSSPHILIV95d72,Sports,Hindi,Live Matches,120
2058,CJSSPHILIV98b42,Sports,Hindi,Live Matches,180
2059,CJSSPHILIV9c8f7,Sports,Hindi,Live Matches,180
2060,CJSSPHILIV9d27d,Sports,Hindi,Live Matches,90
2061,CJSSPHILIV9f363,Sports,Hindi,Live Matches,90
2062,CJSSPHILIVa198f,Sports,Hindi,Live Matches,120
2063,CJSSPHILIVa19c8,Sports,Hindi,Live Matches,90
2064,CJSSPHILIVa2652,Sports,Hindi,Live Matches,120
2065,CJSSPHILIVa410e,Sports,Hindi,Live Matches,120
2066,CJSSPHILIVa79e4,Sports,Hindi,Live Matches,90
2067,CJSSPHILIVaae3c,Sports,Hindi,Live Matches,180
2068,CJSSPHILIVace45,Sports,Hindi,Live Matches,90
2069,CJSSPHILIVb34cb,Sports,Hindi,Live Matches,120
2070,CJSSPHILIVb3aab,Sports,Hindi,Live Matches,90
2071,CJSSPHILIVb4e55,Sports,Hindi,Live Matches,90
2072,CJSSPHILIVb5525,Sports,Hindi,Live Matches,180
2073,CJSSPHILIVb64c6,Sports,Hindi,Live Matches,90
2074,CJSSPHILIVb8849,Sports,Hindi,Live Matches,90
2075,CJSSPHILIVb9530,Sports,Hindi,Live Matches,240
2076,CJSSPHILIVb9a60,Sports,Hindi,Live Matches,90
2077,CJSSPHILIVbb372,Sports,Hindi,Live Matches,180
2078,CJSSPHILIVbb4c4,Sports,Hindi,Live Matches,120
2079,CJSSPHILIVc48f4,Sports,Hindi,Live Matches,120
2080,CJSSPHILIVc8026,Sports,Hindi,Live Matches,120
2081,CJSSPHILIVc9608,Sports,Hindi,Live Matches,90
2082,CJSSPHILIVcc92d,Sports,Hindi,Live Matches,90
2083,CJSSPHILIVcd41c,Sports,Hindi,Live Matches,90
2084,CJSSPHILIVce292,Sports,Hindi,Live Matches,90
2085,CJSSPHILIVce3c0,Sports,Hindi,Live Matches,180
2086,CJSSPHILIVceaf9,Sports,Hindi,Live Matches,120
2087,CJSSPHILIVcebff,Sports,Hindi,Live Matches,120
2088,CJSSPHILIVcfd2f,Sports,Hindi,Live Matches,120
2089,CJSSPHILIVd19f5,Sports,Hindi,Live Matches,240
2090,CJSSPHILIVd588f,Sports,Hindi,Live Matches,180
2091,CJSSPHILIVd6922,Sports,Hindi,Live Matches,90
2092,CJSSPHILIVd6c17,Sports,Hindi,Live Matches,90
2093,CJSSPHILIVd7f68,Sports,Hindi,Live Matches,120
2094,CJSSPHILIVda5fa,Sports,Hindi,Live Matches,180
2095,CJSSPHILIVdb22b,Sports,Hindi,Live Matches,90
2096,CJSSPHILIVdc6f3,Sports,Hindi,Live Matches,90
2097,CJSSPHILIVe5740,Sports,Hindi,Live Matches,180
2098,CJSSPHILIVe6376,Sports,Hindi,Live Matches,90
2099,CJSSPHILIVe6e7d,Sports,Hindi,Live Matches,120
2100,CJSSPHILIVe7be9,Sports,Hindi,Live Matches,90
2101,CJSSPHILIVf10de,Sports,Hindi,Live Matches,90
2102,CJSSPHILIVf3d09,Sports,Hindi,Live Matches,90
2103,CJSSPHILIVf3f12,Sports,Hindi,Live Matches,120
2104,CJSSPHILIVf5f47,Sports,Hindi,Live Matches,90
2105,CJSSPHILIVf7b54,Sports,Hindi,Live Matches,120
2106,CJSSPHILIVf8415,Sports,Hindi,Live Matches,120
2107,CJSSPHILIVf9e71,Sports,Hindi,Live Matches,120
2108,CJSSPHILIVfd3df,Sports,Hindi,Live Matches,120
2109,CJSSPHILIVfd856,Sports,Hindi,Live Matches,90
2110,CJSSPHILIVfdc50,Sports,Hindi,Live Matches,90
2111,CJSSPKAHIG66cb5,Sports,Kannada,Highlights,10
2112,CJSSPKALIV0f570,Sports,Kannada,Live Matches,90
2113,CJSSPKALIV2294f,Sports,Kannada,Live Matches,120
2114,CJSSPKALIV69d06,Sports,Kannada,Live Matches,120
2115,CJSSPKALIV6f7a3,Sports,Kannada,Live Matches,240
2116,CJSSPKALIV77528,Sports,Kannada,Live Matches,120
2117,CJSSPKALIVb70ff,Sports,Kannada,Live Matches,120
2118,CJSSPKALIVbfbaf,Sports,Kannada,Live Matches,90
2119,CJSSPKALIVc6fbb,Sports,Kannada,Live Matches,120
2120,CJSSPKALIVddff8,Sports,Kannada,Live Matches,120
2121,CJSSPMLHIG22796,Sports,Malayalam,Highlights,15
2122,CJSSPMLLIV44f6f,Sports,Malayalam,Live Matches,300
2123,CJSSPMLLIV50557,Sports,Malayalam,Live Matches,180
2124,CJSSPMLLIV8932a,Sports,Malayalam,Live Matches,120
2125,CJSSPMLLIVce9af,Sports,Malayalam,Live Matches,300
2126,CJSSPMLLIVd5699,Sports,Malayalam,Live Matches,90
2127,CJSSPMLLIVe302c,Sports,Malayalam,Live Matches,120
2128,CJSSPMRLIV4fd5f,Sports,Marathi,Live Matches,120
2129,CJSSPMRLIV54f3d,Sports,Marathi,Live Matches,300
2130,CJSSPMRLIV97893,Sports,Marathi,Live Matches,180
2131,CJSSPTADOC1c4d2,Sports,Tamil,Documentaries,90
2132,CJSSPTADOC4e71a,Sports,Tamil,Documentaries,60
2133,CJSSPTADOC61e10,Sports,Tamil,Documentaries,30
2134,CJSSPTADOCa9ecf,Sports,Tamil,Documentaries,60
2135,CJSSPTAHIG1bd36,Sports,Tamil,Highlights,30
2136,CJSSPTAHIG1c991,Sports,Tamil,Highlights,20
2137,CJSSPTAHIG300df,Sports,Tamil,Highlights,15
2138,CJSSPTAHIG7cc42,Sports,Tamil,Highlights,15
2139,CJSSPTAHIG847c1,Sports,Tamil,Highlights,15
2140,CJSSPTAHIG9da67,Sports,Tamil,Highlights,10
2141,CJSSPTAHIG9f2c1,Sports,Tamil,Highlights,30
2142,CJSSPTALIV0aae8,Sports,Tamil,Live Matches,180
2143,CJSSPTALIV0fc86,Sports,Tamil,Live Matches,90
2144,CJSSPTALIV144ee,Sports,Tamil,Live Matches,180
2145,CJSSPTALIV15155,Sports,Tamil,Live Matches,120
2146,CJSSPTALIV46501,Sports,Tamil,Live Matches,120
2147,CJSSPTALIV4f8dd,Sports,Tamil,Live Matches,90
2148,CJSSPTALIV5544c,Sports,Tamil,Live Matches,90
2149,CJSSPTALIV7a85b,Sports,Tamil,Live Matches,180
2150,CJSSPTALIV9c61a,Sports,Tamil,Live Matches,90
2151,CJSSPTALIV9d90b,Sports,Tamil,Live Matches,120
2152,CJSSPTALIVa78b7,Sports,Tamil,Live Matches,90
2153,CJSSPTALIVb038e,Sports,Tamil,Live Matches,90
2154,CJSSPTALIVb2acb,Sports,Tamil,Live Matches,120
2155,CJSSPTALIVba428,Sports,Tamil,Live Matches,300
2156,CJSSPTALIVd5c6f,Sports,Tamil,Live Matches,120
2157,CJSSPTALIVe26d1,Sports,Tamil,Live Matches,120
2158,CJSSPTALIVfc168,Sports,Tamil,Live Matches,180
2159,CJSSPTEDOCcdda3,Sports,Telugu,Documentaries,120
2160,CJSSPTEDOCd72bd,Sports,Telugu,Documentaries,60
2161,CJSSPTEHIG35ed1,Sports,Telugu,Highlights,30
2162,CJSSPTEHIG47ad0,Sports,Telugu,Highlights,20
2163,CJSSPTEHIGf0083,Sports,Telugu,Highlights,15
2164,CJSSPTELIV0b8df,Sports,Telugu,Live Matches,180
2165,CJSSPTELIV0f824,Sports,Telugu,Live Matches,180
2166,CJSSPTELIV153ab,Sports,Telugu,Live Matches,180
2167,CJSSPTELIV15ceb,Sports,Telugu,Live Matches,180
2168,CJSSPTELIV1b9a7,Sports,Telugu,Live Matches,180
2169,CJSSPTELIV226bd,Sports,Telugu,Live Matches,90
2170,CJSSPTELIV24e20,Sports,Telugu,Live Matches,120
2171,CJSSPTELIV50047,Sports,Telugu,Live Matches,180
2172,CJSSPTELIV60a87,Sports,Telugu,Live Matches,180
2173,CJSSPTELIV6592e,Sports,Telugu,Live Matches,90
2174,CJSSPTELIV6ec4a,Sports,Telugu,Live Matches,120
2175,CJSSPTELIV747ac,Sports,Telugu,Live Matches,300
2176,CJSSPTELIV7bd8c,Sports,Telugu,Live Matches,240
2177,CJSSPTELIVa6c0e,Sports,Telugu,Live Matches,240
2178,CJSSPTELIVc5f6c,Sports,Telugu,Live Matches,180
2179,CJSSPTELIVf7cd3,Sports,Telugu,Live Matches,180
2180,CJSSPUACT76fb7,Series,Punjabi,Action,45
2181,CJSSPUACTa9897,Series,Punjabi,Action,20
2182,CJSSPUADV42e68,Series,Punjabi,Adventure,30
2183,CJSSPUCOM04af8,Series,Punjabi,Comedy,45
2184,CJSSPUCOM0d5f3,Series,Punjabi,Comedy,45
2185,CJSSPUCOM6ca45,Series,Punjabi,Comedy,30
2186,CJSSPUCOM94b43,Series,Punjabi,Comedy,45
2187,CJSSPUDRA46a59,Series,Punjabi,Drama,20
2188,CJSSPUDRA9001d,Series,Punjabi,Drama,30
2189,CJSSPUDRAb7962,Series,Punjabi,Drama,45
2190,CJSSPUDRAc441c,Series,Punjabi,Drama,45
2191,CJSSPUDRAc474d,Series,Punjabi,Drama,30
2192,CJSSPUDRAe63d6,Series,Punjabi,Drama,30
2193,CJSSPUDRAf43ec,Series,Punjabi,Drama,20
2194,CJSSPUROMacbd1,Series,Punjabi,Romance,45
2195,CJSSPUROMb38cf,Series,Punjabi,Romance,30
2196,CJSSTAACT19021,Series,Tamil,Action,45
2197,CJSSTAACT3c9b2,Series,Tamil,Action,30
2198,CJSSTAACT4027e,Series,Tamil,Action,20
2199,CJSSTAACT4572d,Series,Tamil,Action,30
2200,CJSSTAACT50e58,Series,Tamil,Action,30
2201,CJSSTAACT52b08,Series,Tamil,Action,30
2202,CJSSTAACT530f7,Series,Tamil,Action,45
2203,CJSSTAACT885a7,Series,Tamil,Action,45
2204,CJSSTAACT8bc1a,Series,Tamil,Action,30
2205,CJSSTAACT8c398,Series,Tamil,Action,45
2206,CJSSTAACT8e186,Series,Tamil,Action,30
2207,CJSSTAACT9fec3,Series,Tamil,Action,20
2208,CJSSTAACTa02f7,Series,Tamil,Action,30
2209,CJSSTAACTa0bb9,Series,Tamil,Action,45
2210,CJSSTAACTb1a36,Series,Tamil,Action,30
2211,CJSSTAACTd1b44,Series,Tamil,Action,30
2212,CJSSTAACTe332a,Series,Tamil,Action,30
2213,CJSSTAACTec045,Series,Tamil,Action,30
2214,CJSSTAACTf267a,Series,Tamil,Action,30
2215,CJSSTAACTf7a27,Series,Tamil,Action,30
2216,CJSSTAACTfe0ac,Series,Tamil,Action,45
2217,CJSSTAADV03150,Series,Tamil,Adventure,30
2218,CJSSTACOM13733,Series,Tamil,Comedy,30
2219,CJSSTACOM1e511,Series,Tamil,Comedy,30
2220,CJSSTACOM32467,Series,Tamil,Comedy,30
2221,CJSSTACOM622b4,Series,Tamil,Comedy,30
2222,CJSSTACOM84bce,Series,Tamil,Comedy,45
2223,CJSSTACOM926db,Series,Tamil,Comedy,45
2224,CJSSTACOM93de3,Series,Tamil,Comedy,45
2225,CJSSTACOMa86ce,Series,Tamil,Comedy,30
2226,CJSSTACOMaa216,Series,Tamil,Comedy,30
2227,CJSSTACOMbb5cd,Series,Tamil,Comedy,45
2228,CJSSTACOMc0b34,Series,Tamil,Comedy,20
2229,CJSSTACOMf8ba5,Series,Tamil,Comedy,30
2230,CJSSTADRA15e77,Series,Tamil,Drama,20
2231,CJSSTADRA24213,Series,Tamil,Drama,30
2232,CJSSTADRA48c9d,Series,Tamil,Drama,30
2233,CJSSTADRA5da14,Series,Tamil,Drama,30
2234,CJSSTADRA69e6c,Series,Tamil,Drama,45
2235,CJSSTADRAa16ec,Series,Tamil,Drama,20
2236,CJSSTADRAa6025,Series,Tamil,Drama,20
2237,CJSSTADRAacb1a,Series,Tamil,Drama,30
2238,CJSSTADRAba746,Series,Tamil,Drama,30
2239,CJSSTADRAc895a,Series,Tamil,Drama,45
2240,CJSSTADRAcc099,Series,Tamil,Drama,30
2241,CJSSTADRAd0a2d,Series,Tamil,Drama,30
2242,CJSSTADRAd65aa,Series,Tamil,Drama,45
2243,CJSSTADRAd8bfa,Series,Tamil,Drama,20
2244,CJSSTAFAN1db14,Series,Tamil,Fantasy,45
2245,CJSSTAFAN2d844,Series,Tamil,Fantasy,20
2246,CJSSTAFAN30414,Series,Tamil,Fantasy,45
2247,CJSSTAFAN3fe71,Series,Tamil,Fantasy,30
2248,CJSSTAFANa549a,Series,Tamil,Fantasy,30
2249,CJSSTAFANc0f0c,Series,Tamil,Fantasy,45
2250,CJSSTAROM01c51,Series,Tamil,Romance,30
2251,CJSSTAROM04179,Series,Tamil,Romance,30
2252,CJSSTAROM07c75,Series,Tamil,Romance,45
2253,CJSSTAROM1f11c,Series,Tamil,Romance,20
2254,CJSSTAROM37951,Series,Tamil,Romance,30
2255,CJSSTAROM50c1a,Series,Tamil,Romance,30
2256,CJSSTAROM5d246,Series,Tamil,Romance,45
2257,CJSSTAROM65997,Series,Tamil,Romance,30
2258,CJSSTAROMd6b95,Series,Tamil,Romance,20
2259,CJSSTAROMdbe06,Series,Tamil,Romance,45
2260,CJSSTAROMe56ea,Series,Tamil,Romance,45
2261,CJSSTAROMec03e,Series,Tamil,Romance,45
2262,CJSSTASCI3eea6,Series,Tamil,Sci-Fi,20
2263,CJSSTASCI7d2bc,Series,Tamil,Sci-Fi,30
2264,CJSSTASCI87fff,Series,Tamil,Sci-Fi,30
2265,CJSSTASCI9070a,Series,Tamil,Sci-Fi,30
2266,CJSSTATHR035de,Series,Tamil,Thriller,30
2267,CJSSTATHR0bebf,Series,Tamil,Thriller,30
2268,CJSSTATHR182cd,Series,Tamil,Thriller,30
2269,CJSSTATHR24767,Series,Tamil,Thriller,30
2270,CJSSTATHR29e46,Series,Tamil,Thriller,20
2271,CJSSTATHR57c69,Series,Tamil,Thriller,30
2272,CJSSTATHR6ac9d,Series,Tamil,Thriller,20
2273,CJSSTATHR7247d,Series,Tamil,Thriller,30
2274,CJSSTATHR90997,Series,Tamil,Thriller,45
2275,CJSSTATHRa0d6c,Series,Tamil,Thriller,30
2276,CJSSTATHRc0876,Series,Tamil,Thriller,45
2277,CJSSTATHRe7c98,Series,Tamil,Thriller,30
2278,CJSSTEACT007be,Series,Telugu,Action,30
2279,CJSSTEACT0d04e,Series,Telugu,Action,30
2280,CJSSTEACT24029,Series,Telugu,Action,45
2281,CJSSTEACT2ca2c,Series,Telugu,Action,20
2282,CJSSTEACT3988f,Series,Telugu,Action,30
2283,CJSSTEACT414b8,Series,Telugu,Action,20
2284,CJSSTEACT427aa,Series,Telugu,Action,20
2285,CJSSTEACT428a3,Series,Telugu,Action,30
2286,CJSSTEACT6550a,Series,Telugu,Action,20
2287,CJSSTEACT78acd,Series,Telugu,Action,45
2288,CJSSTEACT7b3dc,Series,Telugu,Action,45
2289,CJSSTEACT88043,Series,Telugu,Action,30
2290,CJSSTEACT919a7,Series,Telugu,Action,20
2291,CJSSTEACT96038,Series,Telugu,Action,30
2292,CJSSTEACT9fe12,Series,Telugu,Action,45
2293,CJSSTEACTc0da7,Series,Telugu,Action,45
2294,CJSSTEACTce597,Series,Telugu,Action,30
2295,CJSSTEACTd422f,Series,Telugu,Action,30
2296,CJSSTEACTe6446,Series,Telugu,Action,30
2297,CJSSTEACTf603c,Series,Telugu,Action,30
2298,CJSSTEACTfbcd7,Series,Telugu,Action,20
2299,CJSSTEACTfdcb7,Series,Telugu,Action,45
2300,CJSSTEADV94ae8,Series,Telugu,Adventure,30
2301,CJSSTEADVc0e11,Series,Telugu,Adventure,45
2302,CJSSTEADVe14ef,Series,Telugu,Adventure,30
2303,CJSSTEADVe7f71,Series,Telugu,Adventure,30
2304,CJSSTECOM18f56,Series,Telugu,Comedy,30
2305,CJSSTECOM31289,Series,Telugu,Comedy,30
2306,CJSSTECOM778f7,Series,Telugu,Comedy,45
2307,CJSSTECOMbc146,Series,Telugu,Comedy,45
2308,CJSSTECOMbcae3,Series,Telugu,Comedy,30
2309,CJSSTECOMce389,Series,Telugu,Comedy,30
2310,CJSSTECOMd3bea,Series,Telugu,Comedy,30
2311,CJSSTECOMdaf26,Series,Telugu,Comedy,30
2312,CJSSTEDRA123fc,Series,Telugu,Drama,30
2313,CJSSTEDRA19088,Series,Telugu,Drama,30
2314,CJSSTEDRA1bf97,Series,Telugu,Drama,20
2315,CJSSTEDRA2320f,Series,Telugu,Drama,30
2316,CJSSTEDRA2adf9,Series,Telugu,Drama,20
2317,CJSSTEDRA2fc3e,Series,Telugu,Drama,30
2318,CJSSTEDRA67d84,Series,Telugu,Drama,30
2319,CJSSTEDRA6e286,Series,Telugu,Drama,30
2320,CJSSTEDRA936f2,Series,Telugu,Drama,30
2321,CJSSTEDRAa0267,Series,Telugu,Drama,45
2322,CJSSTEDRAa03af,Series,Telugu,Drama,30
2323,CJSSTEDRAa1880,Series,Telugu,Drama,45
2324,CJSSTEDRAa4644,Series,Telugu,Drama,45
2325,CJSSTEDRAa4b2a,Series,Telugu,Drama,30
2326,CJSSTEDRAe1e6b,Series,Telugu,Drama,45
2327,CJSSTEDRAfa701,Series,Telugu,Drama,30
2328,CJSSTEFAN39246,Series,Telugu,Fantasy,30
2329,CJSSTEFAN428d7,Series,Telugu,Fantasy,30
2330,CJSSTEFAN5c429,Series,Telugu,Fantasy,20
2331,CJSSTEFAN7055f,Series,Telugu,Fantasy,30
2332,CJSSTEFAN715f2,Series,Telugu,Fantasy,30
2333,CJSSTEFAN786f5,Series,Telugu,Fantasy,30
2334,CJSSTEFAN7e4f4,Series,Telugu,Fantasy,20
2335,CJSSTEFAN91173,Series,Telugu,Fantasy,20
2336,CJSSTEROM25078,Series,Telugu,Romance,30
2337,CJSSTEROM2abf2,Series,Telugu,Romance,30
2338,CJSSTEROM36a86,Series,Telugu,Romance,45
2339,CJSSTEROM48a28,Series,Telugu,Romance,20
2340,CJSSTEROM4b568,Series,Telugu,Romance,30
2341,CJSSTEROM6e318,Series,Telugu,Romance,20
2342,CJSSTEROM71eb1,Series,Telugu,Romance,45
2343,CJSSTEROM81915,Series,Telugu,Romance,30
2344,CJSSTEROM9e65c,Series,Telugu,Romance,45
2345,CJSSTEROMc936f,Series,Telugu,Romance,45
2346,CJSSTEROMdacab,Series,Telugu,Romance,30
2347,CJSSTEROMfa9a6,Series,Telugu,Romance,30
2348,CJSSTESCI08bfa,Series,Telugu,Sci-Fi,30
